Active Status,Type,Sku,Description,Sales Tax Code,Account,COGS Account,Asset Account,Accumulated Depreciation,Purchase Description,Quantity On Hand (2025),U/M,U/M Set,Cost,Preferred Vendor,Tax Agency,Price,Reorder Pt (Min),MPN,Category
Active,Inventory Part,WEB15504,Itoigawa Shimpaku Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Itoigawa""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Itoigawa Shimpaku Juniper,1,each (ea),Count in each,1000,Bill Tippin,,3250,,,WEB Trees
Active,Inventory Part,WEB18360,Itoigawa Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Itoigawa""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Itoigawa Juniper,1,each (ea),Count in each,40,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB18390,Itoigawa Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Itoigawa""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Itoigawa Juniper,1,each (ea),Count in each,40,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB18410,Itoigawa Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Itoigawa""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Itoigawa Juniper,1,each (ea),Count in each,40,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB18413,Itoigawa Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Itoigawa""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Itoigawa Juniper,1,each (ea),Count in each,40,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB18429,Itoigawa Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Itoigawa""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Itoigawa Juniper,1,each (ea),Count in each,40,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB18431,Itoigawa Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Itoigawa""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Itoigawa Juniper,1,each (ea),Count in each,40,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB18448,Itoigawa Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Itoigawa""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Itoigawa Juniper,1,each (ea),Count in each,40,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB18550,Itoigawa Juniper (3 Gallon),Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Itoigawa""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Itoigawa Juniper (3 Gallon),1,each (ea),Count in each,175,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB18652,Itoigawa Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Itoigawa""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Itoigawa Juniper,1,each (ea),Count in each,40,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB18808,Itoigawa Juniper (3 Gallon),Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Itoigawa""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Itoigawa Juniper (3 Gallon),1,each (ea),Count in each,175,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB22622,Shimpaku Itoigawa Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Itoigawa""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Shimpaku Itoigawa Juniper,1,each (ea),Count in each,250,Michael Angotti,,375,,,WEB Trees
Active,Inventory Part,WEB24793,Itoigawa Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Itoigawa""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Itoigawa Shimpaku,1,each (ea),Count in each,170,,,425,,,WEB Trees
Active,Inventory Part,WEB10534,Kishu Juniper (No. 10),Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Kishu Juniper (No. 10),1,each (ea),Count in each,60,,,,,,WEB Trees
Active,Inventory Part,WEB12461,Kishu Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Kishu Juniper,1,each (ea),Count in each,97.5,,,195,,,WEB Trees
Active,Inventory Part,WEB14010,Shimpaku Juniper - Mas Ishii Kishu,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Shimpaku Juniper - Mas Ishii Kishu,1,each (ea),Count in each,360,Chikugo-EN,,1950,,,WEB Trees
Active,Inventory Part,WEB14047,Shimpaku Juniper - Mas Ishii Kishu,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Shimpaku Juniper - Mas Ishii Kishu,1,each (ea),Count in each,360,Chikugo-EN,,850,,,WEB Trees
Active,Inventory Part,WEB18315,Kishu Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Kishu Juniper,1,each (ea),Count in each,40,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB18321,Kishu Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Kishu Juniper,1,each (ea),Count in each,40,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB18394,Kishu Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Kishu Juniper,1,each (ea),Count in each,40,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB18407,Kishu Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Kishu Juniper,1,each (ea),Count in each,40,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB18513,Kishu Juniper (1 Gallon),Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Kishu Juniper (1 Gallon),1,each (ea),Count in each,50,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB18552,Kishu Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Kishu Juniper,1,each (ea),Count in each,40,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB18674,Kishu in Bonsai Pot,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Kishu in Bonsai Pot,1,each (ea),Count in each,200,Round Valley Nursery,,,,,WEB Trees
Active,Inventory Part,WEB22015,Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Kishu Shimpaku,1,each (ea),Count in each,1000,,,2500,,,WEB Trees
Active,Inventory Part,WEB22028,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22032,Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Kishu Shimpaku,1,each (ea),Count in each,1000,,,2500,,,WEB Trees
Active,Inventory Part,WEB22066,Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Kishu Shimpaku,1,each (ea),Count in each,1518,,,3795,,,WEB Trees
Active,Inventory Part,WEB22089,Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Kishu Shimpaku,1,each (ea),Count in each,1118,,,2795,,,WEB Trees
Active,Inventory Part,WEB22420,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22509,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22510,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22511,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22512,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22517,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22518,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22524,35+ Year Old Shimpaku 'kishu',Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,35+ Year Old Shimpaku 'kishu',1,each (ea),Count in each,1300,Gerald Rainville,,3795,,,WEB Trees
Active,Inventory Part,WEB22526,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,980,Gerald Rainville,,2450,,,WEB Trees
Active,Inventory Part,WEB22527,35+ Year Old Shimpaku 'kishu',Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,35+ Year Old Shimpaku 'kishu',1,each (ea),Count in each,1300,Gerald Rainville,,2250,,,WEB Trees
Active,Inventory Part,WEB22532,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22543,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22545,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22547,35+ Year Old Shimpaku 'kishu',Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,35+ Year Old Shimpaku 'kishu',1,each (ea),Count in each,1300,Gerald Rainville,,3795,,,WEB Trees
Active,Inventory Part,WEB22560,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22563,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22566,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22567,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22568,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22572,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22584,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,980,Gerald Rainville,,2450,,,WEB Trees
Active,Inventory Part,WEB22657,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22704,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22709,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22719,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22720,35+ Year Old Shimpaku 'kishu',Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,35+ Year Old Shimpaku 'kishu',1,each (ea),Count in each,1300,Gerald Rainville,,2995,,,WEB Trees
Active,Inventory Part,WEB22731,35+ Year Old Shimpaku 'kishu',Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,35+ Year Old Shimpaku 'kishu',1,each (ea),Count in each,1300,Gerald Rainville,,2795,,,WEB Trees
Active,Inventory Part,WEB22746,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22750,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22755,35+ Year Old Shimpaku 'kishu',Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,35+ Year Old Shimpaku 'kishu',1,each (ea),Count in each,1300,Gerald Rainville,,3795,,,WEB Trees
Active,Inventory Part,WEB22770,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22774,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22779,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1300,Gerald Rainville,,3250,,,WEB Trees
Active,Inventory Part,WEB22786,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22871,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22879,35+ Year Old Shimpaku 'kishu',Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,35+ Year Old Shimpaku 'kishu',1,each (ea),Count in each,1300,Gerald Rainville,,2495,,,WEB Trees
Active,Inventory Part,WEB22909,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22936,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22942,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB22961,Gerald Rainville Grown Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Gerald Rainville Grown Kishu Shimpaku,1,each (ea),Count in each,1140,Gerald Rainville,,2850,,,WEB Trees
Active,Inventory Part,WEB24721,Kishu Shimpaku,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Kishu Shimpaku,1,each (ea),Count in each,500,,,,,,WEB Trees
Active,Inventory Part,WEB24912,Kishu Shimapku Juniper,Tax,"Trees:WEB Trees:Conifer:Juniper Shimpaku ""Kishu""",COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Kishu Shimapku Juniper,1,each (ea),Count in each,150,,,,,,WEB Trees
Active,Inventory Part,WEB12488,Collected Larch,Tax,Trees:WEB Trees:Conifer:Larch (Larix spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Collected Larch,1,each (ea),Count in each,873.55,Mike Novik,,9000,,,WEB Trees
Active,Inventory Part,WEB14721,Collected Larch - 2025,Tax,Trees:WEB Trees:Conifer:Larch (Larix spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Collected Larch - 2025,1,each (ea),Count in each,46,Patrick McCaffrey,,65,,,WEB Trees
Active,Inventory Part,WEB14789,Collected Larch - 2025,Tax,Trees:WEB Trees:Conifer:Larch (Larix spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Collected Larch - 2025,1,each (ea),Count in each,46,Patrick McCaffrey,,65,,,WEB Trees
Active,Inventory Part,WEB14792,Collected Larch - 2025,Tax,Trees:WEB Trees:Conifer:Larch (Larix spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Collected Larch - 2025,1,each (ea),Count in each,46,Patrick McCaffrey,,65,,,WEB Trees
Active,Inventory Part,WEB14794,Collected Larch - 2025,Tax,Trees:WEB Trees:Conifer:Larch (Larix spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Collected Larch - 2025,1,each (ea),Count in each,46,Patrick McCaffrey,,,,,WEB Trees
Active,Inventory Part,WEB14795,Collected Larch - 2025,Tax,Trees:WEB Trees:Conifer:Larch (Larix spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Collected Larch - 2025,1,each (ea),Count in each,46,Patrick McCaffrey,,125,,,WEB Trees
Active,Inventory Part,WEB14803,Collected Larch - 2025,Tax,Trees:WEB Trees:Conifer:Larch (Larix spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Collected Larch - 2025,1,each (ea),Count in each,46,Patrick McCaffrey,,,,,WEB Trees
Active,Inventory Part,WEB14810,Collected Larch - 2025,Tax,Trees:WEB Trees:Conifer:Larch (Larix spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Collected Larch - 2025,1,each (ea),Count in each,46,Patrick McCaffrey,,75,,,WEB Trees
Active,Inventory Part,WEB14818,Collected Larch - 2025,Tax,Trees:WEB Trees:Conifer:Larch (Larix spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Collected Larch - 2025,1,each (ea),Count in each,46,Patrick McCaffrey,,65,,,WEB Trees
